#bamPEFragmentSize
Size	Occurrences	Sample
304	29	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
305	30	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
306	27	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
307	22	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
308	31	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
309	34	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
310	36	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
311	32	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
312	24	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
313	24	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
314	21	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
315	28	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
316	23	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
317	29	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
318	37	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
319	21	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
320	26	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
321	25	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
322	15	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
323	18	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
324	31	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
325	25	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
326	23	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
327	23	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
328	30	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
329	18	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
330	29	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
331	25	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
332	34	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
333	30	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
334	27	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
335	28	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
336	25	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
337	34	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
338	24	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
339	20	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
340	24	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
341	19	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
342	20	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
343	28	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
344	29	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
345	24	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
346	33	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
347	28	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
348	33	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
349	29	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
350	32	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
351	30	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
352	21	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
353	32	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
354	30	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
355	22	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
356	24	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
357	29	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
358	20	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
359	26	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
360	22	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
361	23	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
362	26	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
363	36	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
364	35	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
365	28	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
366	34	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
367	37	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
368	25	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
369	36	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
370	28	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
371	25	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
372	36	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
373	20	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
374	30	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
375	21	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
376	20	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
377	29	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
378	17	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
379	25	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
380	30	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
381	21	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
382	28	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
383	28	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
384	35	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
385	24	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
386	25	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
387	24	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
388	26	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
389	24	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
390	27	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
391	35	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
392	21	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
393	25	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
394	40	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
395	34	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
396	28	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
397	15	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
398	26	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
399	30	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
400	35	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
401	23	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
402	26	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
403	38	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
404	28	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
405	22	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
406	25	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
407	26	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
408	26	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
409	29	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
410	26	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
411	21	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
412	29	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
413	29	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
414	26	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
415	34	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
416	27	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
417	24	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
418	27	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
419	28	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
420	30	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
421	25	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
422	30	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
423	30	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
424	24	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
425	20	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
426	21	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
427	16	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
428	20	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
429	20	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
430	22	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
431	17	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
432	16	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
433	24	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
434	24	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
435	16	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
436	30	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
437	27	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
438	29	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
439	23	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
440	14	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
441	18	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
442	25	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
443	26	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
444	19	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
445	22	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
446	7	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
447	12	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
448	22	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
449	16	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
450	13	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
451	19	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
452	22	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
453	18	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
454	21	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
455	20	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
456	24	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
457	22	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
458	19	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
459	22	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
460	18	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
461	24	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
462	28	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
463	18	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
464	24	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
465	25	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
466	20	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
467	20	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
468	21	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
469	19	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
470	12	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
471	14	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
472	17	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
473	19	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
474	19	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
475	23	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
476	14	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
477	17	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
478	16	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
479	14	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
480	16	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
481	22	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
482	15	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
483	11	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
484	19	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
485	10	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
486	20	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
487	16	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
488	21	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
489	9	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
490	14	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
491	28	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
492	18	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
493	11	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
494	18	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
495	9	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
496	14	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
497	15	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
498	22	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
499	15	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
500	15	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
501	15	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
502	14	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
503	12	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
504	16	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
505	12	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
506	12	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
507	16	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
508	11	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
509	15	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
510	14	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
511	14	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
512	14	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
513	9	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
514	9	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
515	10	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
516	16	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
517	16	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
518	22	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
519	11	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
520	18	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
521	18	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
522	8	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
523	16	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
524	16	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
525	18	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
526	18	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
527	17	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
528	11	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
529	18	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
530	17	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
531	11	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
532	10	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
533	12	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
534	14	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
535	12	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
536	17	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
537	17	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
538	11	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
539	18	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
540	21	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
541	18	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
542	19	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
543	14	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
544	11	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
545	11	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
546	10	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
547	27	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
548	17	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
549	16	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
550	14	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
551	20	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
552	16	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
553	16	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
554	16	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
555	11	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
556	20	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
557	14	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
558	17	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
559	9	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
560	18	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
561	10	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
562	19	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
563	17	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
564	9	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
565	18	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
566	20	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
567	14	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
568	16	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
569	26	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
570	16	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
571	18	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
572	15	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
573	16	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
574	11	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
575	14	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
576	14	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
577	17	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
578	19	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
579	13	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
580	14	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
581	19	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
582	11	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/stroke_WT_merged.bam
