#bamPEFragmentSize
Size	Occurrences	Sample
244	56	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
245	58	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
246	65	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
247	64	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
248	55	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
249	48	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
250	46	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
251	57	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
252	58	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
253	60	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
254	40	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
255	41	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
256	45	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
257	44	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
258	58	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
259	43	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
260	41	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
261	54	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
262	48	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
263	45	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
264	42	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
265	41	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
266	37	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
267	57	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
268	46	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
269	29	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
270	37	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
271	49	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
272	45	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
273	37	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
274	32	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
275	34	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
276	35	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
277	33	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
278	32	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
279	46	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
280	39	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
281	37	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
282	30	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
283	36	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
284	37	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
285	25	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
286	40	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
287	27	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
288	31	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
289	25	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
290	27	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
291	34	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
292	25	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
293	35	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
294	36	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
295	26	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
296	34	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
